type,rd_percentage,pause,rd_mapped,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,measured_frequency,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR4-2666,10,220,53,217651.29043025762,64.03934285796628,217606.00777666,217696.5730838552,3.0,274.909,,274.909,274.909,209935.46829621383,244.3907948717954
DDR4-2666,10,260,53,200596.86583166276,0.2581266513229689,200596.6833085572,200597.0483547683,3.0,219.93999999999997,0.0,219.94,219.94,200537.96119461377,227.88219114219163
DDR4-2666,10,300,53,185074.1262254513,147.84339676233702,184969.585157047,185178.6672938556,3.0,189.953,0.0,189.953,189.953,185763.5524941734,202.89453379953423
DDR4-2666,10,340,53,167094.53732354357,28.161699377360403,167074.6239949441,167114.45065214302,3.0,169.962,0.0,169.962,169.962,167528.91780932673,175.53033566433606
DDR4-2666,10,380,53,151363.93789195985,98.84257115201696,151294.04563962834,151433.83014429134,3.0,154.967,0.0,154.967,154.967,148811.89042615198,156.79676689976725
DDR4-2666,10,450,53,129131.25834566192,121.77792185140129,129045.14835132199,129217.36834000185,3.0,144.971,0.0,144.971,144.971,129648.83887112583,141.06880885780916
DDR4-2666,10,550,53,106820.86202669365,7.932371387951075,106815.25299309433,106826.47106029296,3.0,134.975,0.0,134.975,134.975,112938.4594573891,135.19606993007022
DDR4-2666,10,600,53,98344.37028188733,18.86525219737738,98331.03053412976,98357.71002964488,3.0,129.976,0.0,129.976,129.976,99017.54632159424,130.06948717948745
DDR4-2666,10,700,53,85146.9425763321,36.30218246757597,85121.27305693741,85172.6120957268,3.0,124.97700000000002,0.0,124.977,124.977,86419.74655950567,126.69055477855505
DDR4-2666,10,800,53,74943.40377063537,0.283314493071753,74943.20343703612,74943.60410423463,3.0,124.978,0.0,124.978,124.978,74951.17208506992,124.022293706294
DDR4-2666,10,900,53,66952.24814451553,30.83846428541433,66930.44205729793,66974.05423173311,3.0,124.978,0.0,124.978,124.978,64735.64684559092,121.8433333333336
DDR4-2666,10,1000,53,60557.7993809977,14.858241971142533,60547.29301734339,60568.305744652,3.0,119.979,0.0,119.979,119.979,54788.75430427672,120.22370629370657
DDR4-2666,10,1500,53,40907.8757675654,42.62483711488799,40877.73545619449,40938.01607893631,3.0,119.979,0.0,119.979,119.979,42983.41851097057,119.0004382284385
DDR4-2666,10,2000,53,30885.71546533954,0.8429355216720622,30885.119419916064,30886.31151076302,3.0,114.98,0.0,114.98,114.98,31510.983506135788,117.34594871794877
DDR4-2666,10,3000,53,20766.869486604075,4.843000697606608,20763.444967969506,20770.294005238644,3.0,114.981,0.0,114.981,114.981,20907.139001611737,115.77301515151521
DDR4-2666,10,5000,53,12575.810406204915,0.13614703015415974,12575.714135716655,12575.906676693176,3.0,114.981,0.0,114.981,114.981,11664.275488797168,114.2583356643357
DDR4-2666,10,40000,53,1685.1807853402402,0.153001302085585,1685.072597082005,1685.2889735984752,3.0,114.981,0.0,114.981,114.981,4274.783459090933,112.77860839160843
DDR4-2666,10,100000,53,742.3880454068333,1.8368679850056147,741.0891835984913,743.6869072151752,3.0,109.98200000000001,0.0,109.982,109.982,-768.9465961081587,111.3105314685315
DDR4-2666,12,0,53,228774.99008315726,0.06394543350677141,228774.9448669076,228775.03529940694,3.0,344.86100000000005,0.0,344.861,344.861,228763.96826843792,345.0010699300701
DDR4-2666,12,5,53,228961.70045758906,18.620856894155015,228948.5335234077,228974.86739177044,3.0,349.859,0.0,349.859,349.859,228989.35060016418,348.56538461538474
DDR4-2666,12,10,53,229231.84213646693,9.707539629093327,229224.97786936656,229238.70640356728,3.0,349.858,0.0,349.858,349.858,229208.75893716095,352.0246037296038
DDR4-2666,12,15,53,229417.4760689895,11.457838317288529,229409.3741538176,229425.57798416138,3.0,354.854,0.0,354.854,354.854,229420.68863503667,355.33220512820526
DDR4-2666,12,20,53,229606.5186642457,7.0094715809374675,229601.56221935828,229611.4751091331,3.0,359.85099999999994,0.0,359.851,359.851,229623.63504939977,358.4416666666668
DDR4-2666,12,25,53,229830.9840387804,9.2798228489252,229824.42221311573,229837.5458644451,3.0,364.848,0.0,364.848,364.848,229816.09353585934,361.30646620046696
DDR4-2666,12,30,53,229998.58106220025,12.23859539143124,229989.92706840675,230007.23505599372,3.0,359.8500000000001,0.0,359.85,359.85,229996.35046630987,363.50741491841575
DDR4-2666,12,35,53,230168.639233182,1.0256835545033054,230167.9139653853,230169.36450097876,3.0,364.846,0.0,364.846,364.846,230151.27692126943,366.0695337995346
DDR4-2666,12,40,53,230316.43057863883,6.419644049582393,230311.89120479857,230320.9699524791,3.0,369.843,0.0,369.843,369.843,230305.7274787536,367.9911864801873
DDR4-2666,12,45,53,230430.3657197569,4.226482972871168,230427.3771449862,230433.35429452758,3.0,369.843,0.0,369.843,369.843,230457.61179629463,369.3304498834507
DDR4-2666,12,50,53,230579.90937517848,7.3077455847636585,230574.7420187203,230585.07673163665,3.0,369.843,0.0,369.843,369.843,230606.61091648636,371.2055827505835
DDR4-2666,12,55,53,230696.6889702617,8.621250635357644,230690.59282547512,230702.78511504826,3.0,374.839,0.0,374.839,374.839,230760.2142473812,373.37188111888196
DDR4-2666,12,60,53,230874.70016315283,1.0934981983851961,230873.92694316155,230875.47338314413,3.0,374.84,0.0,374.84,374.84,230858.34278750344,374.9440000000008
DDR4-2666,12,65,53,230993.24813057247,3.326523864444432,230990.89592299014,230995.6003381548,3.0,374.839,0.0,374.839,374.839,231054.61235870502,377.2379627039635
DDR4-2666,12,70,53,231027.64117036987,0.690913133838074,231027.1526210077,231028.129719732,3.0,379.835,0.0,379.835,379.835,231134.52669203933,379.90486013986094
DDR4-2666,12,80,53,230963.3356962741,35.03502529303637,230938.56219231035,230988.10920023784,3.0,379.834,0.0,379.834,379.834,231507.8567915319,388.89601398601485
DDR4-2666,12,90,53,230712.99933893915,116.8635146978549,230630.36435522302,230795.6343226553,3.0,384.83099999999996,0.0,384.831,384.831,231537.58965717087,389.6300163170172
DDR4-2666,12,100,53,230750.32449899364,158.76976724471524,230638.0573199275,230862.5916780598,3.0,384.83099999999996,0.0,384.831,384.831,230077.31901235553,379.4856410256418
DDR4-2666,12,120,53,229067.54028618132,19.189282102827555,229053.97141468033,229081.10915768234,3.0,379.836,0.0,379.836,379.836,226526.5777993825,355.80737062937135
DDR4-2666,12,140,53,227879.30261294325,181.78078554143428,227750.7641867975,228007.84103908902,3.0,374.839,0.0,374.839,374.839,223618.95276658886,332.711720279721
DDR4-2666,12,160,53,220809.78872601574,34.20641515310724,220785.6011379009,220833.9763141306,3.0,284.903,0.0,284.903,284.903,222099.56127490656,316.0105687645695
DDR4-2666,12,180,53,213467.16069255077,2.0641421723360556,213465.70112362338,213468.62026147818,2.99,254.921,0.0,254.921,254.921,222149.2901995113,304.28314918414986
DDR4-2666,12,180,53,213467.16069255077,2.0641421723360556,213465.70112362338,213468.62026147818,3.0,254.921,,254.921,254.921,222133.0948012019,292.22918648018714
DDR4-2666,12,200,53,225741.89968316164,18.576515460518088,225728.7641031087,225755.0352632146,2.99,314.883,0.0,314.883,314.883,221027.54911392217,279.4054265734272
DDR4-2666,12,200,53,225741.89968316164,18.576515460518088,225728.7641031087,225755.0352632146,3.0,314.883,,314.883,314.883,217468.29701378968,266.47552680652734
DDR4-2666,12,220,53,218289.68236173812,75.11429967480011,218236.568531074,218342.79619240225,3.0,274.909,0.0,274.909,274.909,211828.087041301,257.17831468531523
DDR4-2666,12,260,53,200637.94332871033,4.088701557261573,200635.05218011292,200640.8344773077,3.0,214.942,0.0,214.942,214.942,202078.1542125907,235.56917249417302
DDR4-2666,12,300,53,183357.7836991925,9.287471944379392,183351.21646480056,183364.35093358444,3.0,184.956,0.0,184.956,184.956,186024.35891519557,205.68949883449932
DDR4-2666,12,340,53,165372.11892081692,76.33933242268469,165318.1388611896,165426.09898044428,3.0,164.964,0.0,164.964,164.964,166355.08711846932,172.32675524475565
DDR4-2666,12,380,53,150036.51528101816,4.155293338435249,150033.57704492073,150039.4535171156,3.0,154.968,0.0,154.968,154.968,146719.81245155787,150.16894638694671
DDR4-2666,12,450,53,127461.84301306037,47.84037920388745,127428.01475651076,127495.67126960997,3.0,139.973,0.0,139.973,139.973,128154.29677935246,138.61098601398632
DDR4-2666,12,550,53,105786.02051914643,12.746426663040648,105777.0074344171,105795.03360387577,3.0,134.975,0.0,134.975,134.975,111678.6339716531,134.01972727272758
DDR4-2666,12,600,53,97601.21712340557,52.89699176381063,97563.81330182501,97638.62094498612,3.0,129.976,0.0,129.976,129.976,98111.9746692188,129.58038694638722
DDR4-2666,12,700,53,84402.86587426662,39.72693203314881,84374.77469123024,84430.95705730299,3.0,124.978,0.0,124.978,124.978,85709.31060856441,126.59758041958071
DDR4-2666,12,800,53,74429.81158963434,7.871785299863848,74424.24539686876,74435.37778239993,3.0,124.978,0.0,124.978,124.978,74396.89433119728,123.91755244755272
DDR4-2666,12,900,53,66633.71429333884,12.578565541350342,66624.81990434695,66642.60868233073,3.0,124.978,0.0,124.978,124.978,64362.78663933467,122.26290675990704
DDR4-2666,12,1000,53,60129.96300282805,13.86258582009643,60120.16067438988,60139.76533126622,3.0,119.979,0.0,119.979,119.979,54484.13224505466,120.22380885780912
DDR4-2666,12,1500,53,40694.17891484819,10.269998717146255,40686.916929112514,40701.44090058386,3.0,119.979,0.0,119.979,119.979,42763.34372234681,119.00045920745947
DDR4-2666,12,2000,53,30759.676583472043,14.967374766359173,30749.09305127819,30770.260115665893,3.0,114.98,0.0,114.98,114.98,31376.153317072298,117.34592074592081
DDR4-2666,12,3000,53,20731.045209188058,0.29743825000093593,20730.834888584497,20731.255529791615,3.0,114.981,0.0,114.981,114.981,20840.309907753108,115.77295920745928
DDR4-2666,12,5000,53,12538.578506551634,5.952726132274285,12534.369293536956,12542.787719566311,3.0,114.981,0.0,114.981,114.981,11644.482732724427,114.25827972027979
DDR4-2666,12,40000,53,1676.2554779916272,0.022248140702976312,1676.2397461804674,1676.271209802787,3.0,114.981,0.0,114.981,114.981,4277.341030321462,112.7785874125875
DDR4-2666,12,100000,53,746.7510393949151,1.8458175485501598,745.4458492895022,748.0562295003281,3.0,109.98200000000001,0.0,109.982,109.982,-772.4459611206403,111.31058741258751
DDR4-2666,14,0,54,229073.57827901797,75.91540450847579,229019.8979816935,229127.25857634243,3.0,344.86100000000005,0.0,344.861,344.861,229073.1662179751,348.67043356643387
DDR4-2666,14,5,54,229260.13115428993,10.827046529578464,229252.47527626867,229267.78703231123,2.99,349.858,0.0,349.858,349.858,229289.15865401985,356.8123566433568
DDR4-2666,14,10,54,229586.94126647396,1.6196600178082918,229585.79599389216,229588.08653905577,3.0,354.855,0.0,354.855,354.855,229514.36961482163,353.00252214452223
DDR4-2666,14,15,54,229723.54461307795,14.437826247353941,229713.33552823286,229733.75369792306,3.0,354.855,0.0,354.855,354.855,229741.1062006411,341.4753041958043
DDR4-2666,14,20,54,229907.09225166973,9.078672836075821,229900.67266054318,229913.51184279632,3.0,359.8500000000001,0.0,359.85,359.85,229961.67551173895,326.46507692307705
DDR4-2666,14,25,54,230132.48191199894,5.1602052078703435,230128.83309590415,230136.13072809376,2.99,364.847,0.0,364.847,364.847,230168.38464837626,312.2062144522152
DDR4-2666,14,30,54,230460.19279677467,225.46985302254646,230300.7615347493,230619.62405880005,3.0,104.983,0.0,104.983,104.983,230342.52088486,310.9125244755252
DDR4-2666,14,35,54,230473.04074493973,7.17845928657138,230467.96480769973,230478.11668217974,3.0,369.844,0.0,369.844,369.844,230486.2418223832,315.80439860139927
DDR4-2666,14,40,54,230638.75026216934,34.73331274265945,230614.19010119594,230663.31042314277,3.0,364.847,0.0,364.847,364.847,230605.17699163535,327.7787435897443
DDR4-2666,14,45,54,230671.22480786795,76.55955486369976,230617.0890274592,230725.3605882767,2.99,369.842,0.0,369.842,369.842,230676.97952946497,343.64436829836905
DDR4-2666,14,50,54,230739.83396284253,145.86673912351793,230636.69060245872,230842.97732322634,3.0,369.8419999999999,0.0,369.842,369.842,230748.70360855453,365.17122843822926
DDR4-2666,14,55,54,230819.1346104721,141.32419886262275,230719.20331111058,230919.06590983362,2.99,374.839,,374.839,374.839,230821.52367043146,392.7671351981361
DDR4-2666,14,55,54,230819.1346104721,141.32419886262275,230719.20331111058,230919.06590983362,3.0,374.839,0.0,374.839,374.839,230928.1590445806,370.35468764568844
DDR4-2666,14,60,54,230958.54331800976,163.05718133286413,230843.24447936812,231073.84215665137,3.0,364.846,0.0,364.846,364.846,231013.31545755072,370.69251048951133
DDR4-2666,14,65,54,231214.72989203426,47.2358096245498,231181.3291307339,231248.13065333464,2.99,369.842,,369.842,369.842,231085.9733271818,369.958797202798
DDR4-2666,14,65,54,231214.72989203426,47.2358096245498,231181.3291307339,231248.13065333464,3.0,369.842,0.0,369.842,369.842,231147.67236016048,370.3430209790218
DDR4-2666,14,70,54,231223.68912208226,79.67312287252116,231167.3517166208,231280.02652754373,3.0,369.843,0.0,369.843,369.843,231188.5529034331,371.1930839160848
DDR4-2666,14,80,54,231156.30823950734,43.21109785742048,231125.75337918985,231186.86309982484,2.99,374.838,0.0,374.838,374.838,231371.5122619464,373.7552634032642
DDR4-2666,14,80,54,231156.30823950734,43.21109785742048,231125.75337918985,231186.86309982484,3.0,374.838,,374.838,374.838,231468.20018699623,376.96971794871877
DDR4-2666,14,90,54,231265.52395436727,37.75385742513393,231238.827945766,231292.21996296855,2.99,379.835,,379.835,379.835,231265.34821775078,378.1926643356652
DDR4-2666,14,90,54,231265.52395436727,37.75385742513393,231238.827945766,231292.21996296855,3.0,379.835,0.0,379.835,379.835,231929.37533927805,387.06788344988433
DDR4-2666,14,100,54,231358.88920860464,159.38727021273905,231246.18538900238,231471.59302820687,3.0,379.835,0.0,379.835,379.835,231488.83041924518,384.73878088578175
DDR4-2666,14,120,54,229613.58840891116,77.02945896986841,229559.12035612244,229668.0564616999,3.0,374.839,0.0,374.839,374.839,228909.0957483155,368.42137529137614
DDR4-2666,14,140,54,228178.60292621522,357.72909989171643,227925.65025385402,228431.5555985764,2.99,369.843,,369.843,369.843,226468.74046816805,349.844776223777
DDR4-2666,14,140,54,228178.60292621522,357.72909989171643,227925.65025385402,228431.5555985764,3.0,364.847,,364.847,364.847,224632.56339046377,329.9758461538469
DDR4-2666,14,160,54,215559.1563731217,111.25226355615172,215480.48914313878,215637.8236031046,3.0,259.918,0.0,259.918,259.918,222055.35302412912,305.971572261073
DDR4-2666,14,180,54,211245.7096498866,58.270728510475,211204.50602261213,211286.91327716102,3.0,244.927,0.0,244.927,244.927,218504.56678580196,279.3925011655018
DDR4-2666,14,200,54,218241.06625674444,206.40812667458806,218095.11367068082,218387.01884280803,3.0,274.91,0.0,274.91,274.91,213123.11756498076,251.84537878787933
DDR4-2666,14,220,54,212197.82529844262,226.2700823196421,212037.82818885476,212357.82240803048,3.0,249.924,0.0,249.924,249.924,205971.57248125947,226.6500606060611
DDR4-2666,14,260,54,196716.62873664414,41.72035176138404,196687.12799300018,196746.1294802881,3.0,204.94650000000001,0.0007071067811999724,204.946,204.947,196310.37612583197,206.2989172494177
DDR4-2666,14,300,54,183456.69172630564,24.34207528791212,183439.47927980142,183473.90417280988,3.0,184.956,0.0,184.956,184.956,183166.4648844735,193.62216550116594
DDR4-2666,14,340,54,165880.66552817274,59.571162363558386,165838.54235530228,165922.78870104317,3.0,164.964,0.0,164.964,164.964,166263.2960598848,172.67564452214492
DDR4-2666,14,380,54,150064.46577185614,43.418876905172105,150033.763989565,150095.1675541473,3.0,154.968,0.0,154.968,154.968,146887.54528442986,151.16994871794907
DDR4-2666,14,450,54,127439.5557805284,20.018729389139903,127425.4004012266,127453.7111598302,3.0,139.973,0.0,139.973,139.973,128600.51814853831,139.9386048951052
DDR4-2666,14,550,54,105561.49848370883,83.21302443940242,105502.65798984468,105620.33897757296,3.0,129.976,0.0,129.976,129.976,111937.24116415929,133.7165477855481
DDR4-2666,14,600,54,97349.59843631834,3.667984130814384,97347.00477986615,97352.19209277052,3.0,129.976,0.0,129.976,129.976,97955.5729313177,128.08884382284413
DDR4-2666,14,700,54,84329.4406973265,8.15819492002422,84323.6719823763,84335.20941227669,3.0,124.978,0.0,124.978,124.978,85484.5475833528,124.98951048951076
DDR4-2666,14,800,54,74253.20126184143,21.612337763223984,74237.91903125176,74268.4834924311,3.0,124.978,0.0,124.978,124.978,74213.2283587932,122.4260093240096
DDR4-2666,14,900,54,66393.44376788335,8.49526363086303,66387.43670936201,66399.4508264047,3.0,119.979,0.0,119.979,119.979,64205.61532963001,121.12094405594432
DDR4-2666,14,1000,54,60058.559163992046,4.143642467907744,60055.62916630417,60061.489161679914,3.0,119.979,0.0,119.979,119.979,54375.32343946447,119.66448018648043
DDR4-2666,14,1500,54,40610.35389607326,4.210481795331724,40607.37663584372,40613.331156302804,3.0,119.979,0.0,119.979,119.979,42688.274505257425,118.19642424242448
DDR4-2666,14,2000,54,30729.499287919796,2.0748855078644333,30728.032122307,30730.96645353259,3.0,114.98,0.0,114.98,114.98,31334.728690965647,117.04295104895112
DDR4-2666,14,3000,54,20714.093011676225,14.75674052461142,20703.658420383064,20724.52760296939,3.0,114.981,0.0,114.981,114.981,20827.62647346477,115.90696503496511
DDR4-2666,14,5000,54,12554.939913081056,9.6734934796882,12548.099720243805,12561.780105918308,3.0,114.981,0.0,114.981,114.981,11652.169308130775,114.6311655011656
DDR4-2666,14,40000,54,1699.0481860600812,2.840742803013036,1697.0394775604636,1701.0568945596985,3.0,114.981,0.0,114.981,114.981,4293.558650339735,113.05825174825186
DDR4-2666,14,100000,54,747.1597134705245,8.401748970823894,741.2187797994278,753.1006471416212,3.0,109.98200000000001,0.0,109.982,109.982,-763.004044532252,111.03092307692322
DDR4-2666,20,0,56,230310.4007088689,13.834012002947095,230300.6185851706,230320.1828325672,3.0,344.862,0.0,344.862,344.862,230234.76712422105,342.94025174825197
