type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_percentage_actual_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR4-3200,58,1500,24.10888413552143,0.0007012543435064943,24.1083882738198,24.10937999722306,0.704225352112676,116.4303702159963,0.0012734654155204107,116.42946973996538,116.43127069202723,25.263860595759205,116.1724777370936
DDR4-3200,58,2000,18.25953641430158,0.008880730722186352,18.25325678938603,18.26581603921713,0.704225352112676,115.26625397412698,5.785153969176076e-05,115.26621306691096,115.266294881343,18.752028903112517,115.39653745987476
DDR4-3200,58,3000,12.397307304316914,0.0011281113963672157,12.39650960909861,12.39810499953522,0.704225352112676,113.79546749563245,0.022919239053797662,113.77926114627788,113.81167384498703,12.529099859890902,114.6989405344502
DDR4-3200,58,5000,7.550953591282093,0.00015790791401369813,7.550841933525292,7.551065249038896,0.704225352112676,113.32195340956943,0.00131606600515645,113.3210228103727,113.32288400876617,6.839266693076354,114.32967186365201
DDR4-3200,58,40000,1.0774231399084178,0.00016914179046207775,1.0773035386013998,1.0775427412154355,0.704225352112676,114.9898838779252,0.0024038077661870387,114.98818412915305,114.99158362669733,2.3950582573397057,114.30744176271288
DDR4-3200,58,100000,0.49624383823123347,0.0021305978527080462,0.4947372780416021,0.4977503984208648,0.704225352112676,115.55325635315026,0.015465177713224374,115.54232082111697,115.56419188518353,-0.35524904756047704,114.61064815757095
DDR4-3200,58,500000,0.178020500211917,0.00012940779991942394,0.17792899507905557,0.17811200534477847,0.704225352112676,115.48121822483753,8.875941431949695e-05,115.48115546245378,115.4812809872213,-0.9633788218656605,115.21768897416457
DDR4-3200,58,1000000,0.13903618809895868,0.001351638219033126,0.13808043554856947,0.13999194064934792,0.704225352112676,115.53361317671929,0.004956812962712268,115.53010818066028,115.53711817277829,1.0189453341826962,116.10696213843205
DDR4-3200,60,0,144.13970380154117,0.06375260535644037,144.09462390197532,144.18478370110702,0.7142857142857143,251.65006720644834,0.037509011673710096,251.62354432993826,251.67659008295843,144.110554049241,251.79043006737308
DDR4-3200,60,5,143.80435025185972,0.07987575814577431,143.74786956162242,143.860830942097,0.7142857142857143,251.90127231281372,0.15281142485233332,251.79321831805785,252.00932630756958,143.82320433504088,251.90129322364496
DDR4-3200,60,10,143.61772055695673,0.014042113787267298,143.60779128307556,143.6276498308379,0.7142857142857143,252.7946009255427,0.0007646621681429438,252.7940602277383,252.79514162334712,143.68892489124403,252.29330973346921
DDR4-3200,60,15,143.7886908390737,0.03202357527969933,143.76604675183557,143.8113349263118,0.7142857142857143,252.90281321032276,0.11468726671259774,252.82171706631453,252.983909354331,143.67245728298622,252.85608355665366
DDR4-3200,60,20,143.61104011072953,0.018001210291639702,143.59831133286275,143.62376888859632,0.7142857142857143,253.00017836680163,0.25069953333656625,252.82290702673905,253.17744970686422,143.7385430754033,253.47921865300611
DDR4-3200,60,25,143.84997128983937,0.056780539504278395,143.80982138531647,143.89012119436228,0.7142857142857143,253.67552049684582,0.671381972673671,253.20078175120184,254.15025924248977,143.85192383363136,254.05231898233492
DDR4-3200,60,30,144.10306925409398,0.029395624225707268,144.08228340886677,144.1238550993212,0.7142857142857143,254.368180648387,0.3038981784387185,254.15329218562277,254.58306911115127,143.9311503467482,254.2681978201192
DDR4-3200,60,35,144.15124968252215,0.018063860890969785,144.13847660399173,144.16402276105256,0.7142857142857143,255.4803083686224,0.11132108326821916,255.4015924757544,255.55902426149038,144.0081059299076,254.21666037473938
DDR4-3200,60,40,144.00563797466717,0.03851716052584802,143.9784022292673,144.03287372006704,0.7142857142857143,254.58106110857065,0.05411877824442964,254.54279335348448,254.61932886365682,144.02233852633958,254.08832628997817
DDR4-3200,60,45,143.99937245288356,0.14029115818010132,143.90017162359388,144.09857328217322,0.7142857142857143,252.80064523586904,0.2110574399656891,252.65140508884943,252.94988538288865,144.08671715619158,253.8017423602805
DDR4-3200,60,50,143.9623651578318,0.09839732464499581,143.89278774232474,144.0319425733389,0.7142857142857143,252.5971665285527,0.0010428790763253337,252.59642910168589,252.59790395541953,144.07068336835454,252.7321549638395
DDR4-3200,60,55,144.17505449007018,0.0494067030106405,144.1401186753353,144.20999030480507,0.7142857142857143,252.24829546759906,0.15082318687789434,252.14164736939753,252.35494356580057,144.08243174698464,251.85958179231724
DDR4-3200,60,60,144.094041750184,0.015334864782606423,144.08319836330764,144.10488513706036,0.7142857142857143,251.9285946489877,0.1393970830210223,251.83002602630594,252.0271632716695,144.1628073391472,250.61398877179033
DDR4-3200,60,65,144.39277185001063,0.012056823329152738,144.38424638847502,144.40129731154624,0.7142857142857143,250.84825284040477,0.13433922655763186,250.7532606623265,250.94324501848303,144.2915512241686,251.10489551349121
DDR4-3200,60,70,144.2063852166664,0.10254985808962017,144.13387151660152,144.2788989167313,0.7142857142857143,249.008899765688,0.31672187578073907,248.7849435795733,249.23285595180266,144.43217499406902,252.53194457267045
DDR4-3200,60,80,144.55500470777739,0.10762418032749385,144.47890292004817,144.6311064955066,0.7142857142857143,253.02395241540435,0.5867711582019377,252.60904255043508,253.43886228037363,144.5309872890739,254.1067320820049
DDR4-3200,60,90,144.66632178102753,0.042254519416285205,144.6364433238125,144.69620023824257,0.7142857142857143,253.09771489084528,1.0843051049819572,252.33099539823735,253.86443438345322,144.57623782947206,256.1619780101573
DDR4-3200,60,100,144.6350499994183,0.034643722566862115,144.61055318826573,144.65954681057087,0.7142857142857143,261.3131264504833,2.7053864806345627,259.40012932429624,263.22612357667043,145.02263474356917,260.0316622771129
DDR4-3200,60,120,144.51833971228288,0.13517809343017542,144.42275436575054,144.61392505881523,0.7142857142857143,257.1308191664074,0.8242823388153072,256.54796353501877,257.713674797796,145.5391561331565,258.16960322327765
DDR4-3200,60,140,144.13991831667636,0.08587530749999435,144.07919530440662,144.20064132894606,0.7142857142857143,252.2527684546186,0.09819807754089299,252.18333192808996,252.32220498114725,145.83632231166416,250.0761730876654
DDR4-3200,60,160,143.9156489256619,0.030078143948334062,143.89438046611053,143.93691738521326,0.7142857142857143,246.36278589335137,0.2736029167546944,246.16931941556172,246.55625237114106,144.33409147923987,235.0666215967433
DDR4-3200,60,180,143.42474574845392,0.006367106605761629,143.42024352419645,143.4292479727114,0.7142857142857143,230.56366708348986,0.17000277179106818,230.4434569707359,230.68387719624386,140.3865522278876,215.38090241858004
DDR4-3200,60,200,137.48922379790463,0.018748944255217264,137.47596629228167,137.50248130352756,0.7142857142857143,180.17243830560727,0.09907059772346583,180.1023848141408,180.24249179707374,133.80023440949708,192.6962017331902
DDR4-3200,60,220,127.86992458854553,0.02959073467728305,127.84900077939493,127.89084839769612,0.7142857142857143,162.28175131947057,0.0011089053986988863,162.28096720494347,162.2825354339977,125.25240829212514,171.55907469791202
DDR4-3200,60,260,112.34694200030242,0.0005947690991230016,112.3465214350392,112.34736256556566,0.7142857142857143,145.50270553915936,0.005625311178994995,145.4987278434784,145.5066832348403,115.02074255019562,151.12001759343974
DDR4-3200,60,300,100.06886833017835,0.0057740724411149275,100.06478544440017,100.07295121595652,0.7142857142857143,136.94246525192207,0.004498175999720635,136.9392845611697,136.94564594267445,103.07855892658114,136.28581497811584
DDR4-3200,60,340,90.05777809143851,0.003544193585817176,90.05527196812014,90.06028421475688,0.7142857142857143,131.72937795224465,0.004121304236647608,131.72646375007156,131.7322921544177,91.13380671285302,129.24678840023063
DDR4-3200,60,380,82.12836975708106,0.008500282052039032,82.12235915000007,82.13438036416206,0.7142857142857143,128.42972292474485,0.007315958623591062,128.42454976079125,128.43489608869848,80.21290642539348,128.7250768566118
DDR4-3200,60,450,71.19507170300164,0.01725565262228123,71.18287011401863,71.20727329198465,0.7142857142857143,121.23211604895677,0.01365643854354269,121.22245948865577,121.24177260925777,70.67322611471369,127.437574369999
DDR4-3200,60,550,60.38548688977072,0.003423563887989757,60.3830660645297,60.38790771501174,0.7142857142857143,133.28545479625743,0.025790003767105302,133.26721850970688,133.30369108280797,62.631982632993484,127.0190041560007
DDR4-3200,60,600,55.90955649714465,0.009055693402040084,55.903153154931715,55.915959839357576,0.7142857142857143,131.53426984156096,0.010682204849400315,131.52671638207391,131.54182330104797,55.95208488713726,126.39490968235455
DDR4-3200,60,700,48.56228877608215,0.01233965803057786,48.553563320211204,48.57101423195309,0.7142857142857143,124.52873160783064,0.006409748847061627,124.52419923095518,124.5332639847061,49.4958625642588,125.33623267064075
DDR4-3200,60,800,43.2289372844638,0.006196990189602247,43.22455535067778,43.23331921824981,0.7142857142857143,121.84424534268896,0.023109620959888735,121.82790437299757,121.86058631238035,43.34636304258367,123.83213716232044
DDR4-3200,60,900,38.808165676487334,0.009599231358025161,38.801377994899894,38.81495335807477,0.7142857142857143,120.46993672859136,0.01240943917883847,120.46116192999727,120.47871152718544,37.63001883619009,121.77866025918013
DDR4-3200,60,1000,35.26807949513342,0.009916482782831816,35.26106748291216,35.27509150735468,0.7142857142857143,119.26711430238586,0.010477538882511864,119.2597055635919,119.27452304117983,31.94570597092963,118.02491051746776
DDR4-3200,60,1500,24.05658070001482,0.003515946541022098,24.054094550373375,24.05906684965627,0.7142857142857143,116.45608505847696,0.003833578996912935,116.45337430877203,116.45879580818189,25.228825553835048,116.19315422300954
DDR4-3200,60,2000,18.2854822575352,0.004171077900596904,18.282532860066834,18.28843165500357,0.7142857142857143,115.28920525308283,0.0003792042577117633,115.28893711518074,115.28947339098491,18.735393742241964,115.41725046183178
DDR4-3200,60,3000,12.397649413122888,0.0029708448056293317,12.395548708614974,12.3997501176308,0.7142857142857143,113.8662294192112,0.004842153281745604,113.86280549979013,113.86965333863226,12.518854361788076,114.73296068327059
DDR4-3200,60,5000,7.547428290072568,0.0015686430135552604,7.546319091960422,7.548537488184714,0.7142857142857143,113.34243228219651,0.0016025073777755096,113.34129913836279,113.34356542603024,6.8397347349528985,114.35893532736198
DDR4-3200,60,40000,1.0765964705676352,0.00048498482269167064,1.0762535345107374,1.076939406624533,0.7142857142857143,115.0297976049769,0.00829826023225974,115.02392984889462,115.03566536105919,2.4030285592715543,114.33039214572219
DDR4-3200,60,100000,0.49266574210049663,0.0015697756734294327,0.491555743076873,0.49377574112412026,0.7142857142857143,115.51837720847908,0.02161675690414755,115.5030918530849,115.53366256387326,-0.3447976553396117,114.62753620237949
DDR4-3200,60,500000,0.18141494311577747,1.0959846378168561e-05,0.1814071933340827,0.18142269289747223,0.7142857142857143,115.53026460045129,0.003100875558914706,115.52807195031596,115.5324572505866,-0.9572773989642158,115.23057256136232
DDR4-3200,60,1000000,0.14147947511471956,0.0011353092689089406,0.1406766902319301,0.14228225999750901,0.7142857142857143,115.5391207786455,0.004726456419290133,115.53577866926044,115.54246288803057,1.0120558383140903,116.11970628669911
DDR4-3200,62,0,144.35861188455885,0.09294783404924502,144.29288784080603,144.42433592831168,0.7246376811594203,246.19539643832775,0.04743083367398847,246.16185777419952,246.22893510245595,144.33969122751776,246.03348345267904
DDR4-3200,62,5,144.22662447630023,0.021533501416037857,144.21139799142625,144.24185096117418,0.7246376811594203,245.88128510423985,0.06429707933985598,245.83582020342814,245.92675000505153,144.27679077043447,246.4670485204721
DDR4-3200,62,10,144.29457389876183,0.0005528050874267347,144.29418300653583,144.29496479098782,0.7246376811594203,247.4585624339798,0.32259246644271433,247.23045511339848,247.68666975456117,144.2167935049726,246.9166613394624
DDR4-3200,62,15,144.09432359787758,0.034960252651528946,144.06960296615568,144.11904422959947,0.7246376811594203,247.31133304463424,0.18849215688130722,247.17804896230297,247.44461712696548,144.16395038334807,247.35607423635992
DDR4-3200,62,20,144.1615874214633,0.12595884059954698,144.07252107112498,144.25065377180167,0.7246376811594203,248.14732133473592,0.12367282201965094,248.05987144363735,248.2347712258345,144.1225123577769,247.75903953787463
DDR4-3200,62,25,144.01092182429127,0.05662568031185221,143.97088142175346,144.05096222682909,0.7246376811594203,247.51337299717358,0.08702466474826817,247.45183726659957,247.57490872774756,144.0967303804754,248.09930957071714
DDR4-3200,62,30,144.03221979957738,0.10374058355619133,143.95886412946055,144.10557546969423,0.7246376811594203,248.02379429347354,0.42075105001526586,247.7262783728164,248.3213102141307,144.11359969254815,248.29842754890888
DDR4-3200,62,35,144.44499038560463,0.05938067838142973,144.40300190524965,144.48697886595957,0.7246376811594203,248.88192151100412,0.06631204625884513,248.83503181342016,248.92881120858812,144.11853711741895,248.31579425540178
DDR4-3200,62,40,144.0109159639615,0.054727720662367654,143.97221762156227,144.04961430636075,0.7246376811594203,248.859952204125,0.024054277263698878,248.8429432615553,248.8769611466947,144.1855214031997,248.407364076259
DDR4-3200,62,45,144.07402381276933,0.05967469926084919,144.03182742825672,144.11622019728196,0.7246376811594203,247.90415870314985,0.15151941770882077,247.7970182954065,248.0112991108932,144.22854134639243,248.27454389700307
DDR4-3200,62,50,144.45012614675358,0.1203415612210382,144.3650318127556,144.53522048075155,0.7246376811594203,248.0234454050831,0.12128424209672263,247.93768449504543,248.10920631512076,144.3059957529984,248.41889976036475
DDR4-3200,62,55,144.28565996156192,0.04171345668183491,144.25616409347546,144.31515582964838,0.7246376811594203,248.38589806131228,0.557646724792588,247.99158228070496,248.78021384191956,144.33501069244574,248.0577724108449
DDR4-3200,62,60,144.4990822978263,0.22576155469733622,144.3394447715686,144.658719824084,0.7246376811594203,248.0372289143084,0.12753059746153617,247.94705116403458,248.12740666458222,144.32319122186357,247.5090505066022
DDR4-3200,62,65,144.38505217521805,0.04867549855314155,144.3506334001135,144.41947095032262,0.7246376811594203,247.80799232915376,0.20613982512458934,247.66222946093558,247.95375519737198,144.46032518255606,247.61925993520202
DDR4-3200,62,70,144.52250566937445,0.001099989777712963,144.5217278591434,144.5232834796055,0.7246376811594203,248.74026342940073,0.5282801938441483,248.366712921967,249.11381393683448,144.57018922613514,248.83395983658752
