type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,latency_mean,latency_std,latency_min,latency_max
DDR4-2600,68,70,120.1042577942875,0.0355727465430925,120.07793904276384,120.14472857399157,689.4576340475,2.945697259478596,687.37471154,691.540556555
DDR4-2600,68,80,120.75248606841662,0.18632867068000672,120.55467160971166,120.92467667557625,700.598485555,0.9883021540640805,699.8996504,701.29732071
DDR4-2600,68,90,119.32376496743514,0.04242984569680099,119.28376220517526,119.3682638191394,677.2121705725,0.2129027772119123,677.061625575,677.36271557
DDR4-2600,68,100,119.18133353940418,0.0913977130366293,119.07581241020834,119.23567853394809,678.35839392,0.2030441636538817,678.214820015,678.501967825
DDR4-2600,68,120,118.56145551897264,0.04360687478713855,118.51601298433233,118.60295953270538,664.17620919,0.12349981972099837,664.08888163,664.26353675
DDR4-2600,68,140,117.19560885966011,0.034212347216863094,117.16615551280067,117.23313597104989,635.7236130775,0.24864850285410267,635.547792035,635.89943412
DDR4-2600,68,160,116.51362067766762,0.035071273761418824,116.47560561482794,116.54471686042746,627.995056905,0.32757218027432256,627.763428395,628.226685415
DDR4-2600,68,180,116.12491570271895,0.05195594766668235,116.06853527434743,116.1708641817531,616.6780208025,0.07088694216158238,616.627896165,616.72814544
DDR4-2600,68,200,116.3255312999202,0.11308222941774582,116.20353805130958,116.42684945792845,616.1840943825,0.18412505856834255,616.053898305,616.31429046
DDR4-2600,68,220,114.64994657648799,0.07119917808770235,114.57010048649133,114.70683353596819,604.158569785,0.11006627580274311,604.080741175,604.236398395
DDR4-2600,68,260,101.75820578469688,0.025106172032580063,101.73424891841444,101.78432180223479,490.0152738375,0.2642526878139517,489.82841897,490.202128705
DDR4-2600,68,300,99.55837998570973,0.028928524560528093,99.5263614873231,99.58263370905536,513.1890750875,0.3925938343204274,512.911469325,513.46668085
DDR4-2600,68,340,100.95943225183059,0.015550807036111032,100.94857709203016,100.97724739520207,491.3875442775,0.012237660181208494,491.378890945,491.39619761
DDR4-2600,68,380,100.38136126399405,0.0703210040698668,100.3189437363152,100.45754872048055,496.45802989000003,0.3247828137281318,496.22837376,496.68768602
DDR4-2600,68,450,96.70733387497357,0.0225210701882081,96.6813615857206,96.72145083596095,453.17812246999995,0.05114592443774616,453.14195684,453.2142881
DDR4-2600,68,550,90.87135251892948,0.05504952239333574,90.81937729252923,90.92903211528333,410.105594915,0.18497771974485305,409.974795915,410.236393915
DDR4-2600,68,600,88.99861785811346,0.043428381321314075,88.95908799892536,89.04510481941576,439.3051488225,0.6356051793843698,438.85570809,439.754589555
DDR4-2600,68,700,88.13075965191825,0.02147650025744448,88.11481941866643,88.1551818743734,443.12042035499996,0.5328610261207672,442.74363071,443.49721
DDR4-2600,68,800,85.73791526434478,0.03694660082765627,85.70748154486793,85.77902406977721,435.9384342075,0.30347713133212967,435.72384347,436.153024945
DDR4-2600,68,900,80.47651081455417,0.04114088156409031,80.44258507565631,80.52227221375804,394.819385505,1.1953449075706177,393.974149015,395.664621995
DDR4-2600,68,1000,74.51293544253582,0.04374708302042569,74.48524202283181,74.5633692150141,408.33917851499996,0.5760970419720922,407.93181639,408.74654064
DDR4-2600,68,1500,57.390806833515136,0.012832970918844597,57.376578885715666,57.40150678966045,338.3175598025,0.21713953477058776,338.164018965,338.47110064
DDR4-2600,68,2000,46.33499408305491,0.023904452970004247,46.31651857196836,46.36199175102374,304.8004293125,0.046953597933642434,304.767228105,304.83363052
DDR4-2600,68,3000,30.725647172424914,0.03846990391272051,30.694271206962526,30.768567398922116,286.19798741750003,0.10359802005732746,286.124732555,286.27124228
DDR4-2600,68,5000,18.837685178818614,0.018059335696862577,18.824568221945107,18.858282841262845,276.88603252,0.0012209824922591774,276.885169155,276.886895885
DDR4-2600,68,40000,2.703160695244231,0.06042551798201095,2.633853871546638,2.7447902353248916,260.847240355,0.05733792417030422,260.80669632,260.88778439
DDR4-2600,68,100000,1.198918587022147,0.03628364981260134,1.1589980964089135,1.2298910557928302,253.8786569525,0.3530288835317364,253.629027835,254.12828607
DDR4-2600,68,500000,0.2957711410199579,0.010563805980720759,0.2837867636271737,0.3037318369372674,260.4801559025,0.10604186594586858,260.40517298,260.555138825
DDR4-2600,68,1000000,0.1648341415808804,0.011271267149820779,0.15182041789531497,0.1714949840699935,255.9798112175,0.016628468023277988,255.968053115,255.99156932
DDR4-2600,72,0,124.12695635509847,0.19121869749180848,123.94054819922567,124.322647455816,1260.6899496249998,0.15039193206661114,1260.58360647,1260.79629278
DDR4-2600,72,5,128.2437493564132,0.05699385246201797,128.20164148578579,128.30860391548822,1122.5684555225,3.808624127435089,1119.875351575,1125.26155947
DDR4-2600,72,10,124.25403462220368,0.07813462249421486,124.1865398754002,124.33963142759617,920.05185595,0.6042455557886955,919.62458982,920.47912208
DDR4-2600,72,15,123.76806219876904,0.0651491108995281,123.69810575895846,123.82699827850718,902.83429652,0.11361291835609423,902.753960055,902.914632985
DDR4-2600,72,20,119.65787434736306,0.08367136505681146,119.60916117096781,119.75448857989389,708.6995766525,1.3871859153351607,707.718688085,709.68046522
DDR4-2600,72,25,120.3756834763545,0.004312958158289954,120.37129487754083,120.37991658875292,704.7779024875,0.20804222419295598,704.63079442,704.925010555
DDR4-2600,72,30,118.97215149641276,0.10407812776827342,118.85218609922234,119.03833776554904,702.1908045800001,0.1278533559646175,702.100398605,702.281210555
DDR4-2600,72,35,120.13362525354505,0.07686938824203249,120.04796985922678,120.19660903953218,696.06827404,0.5066257806195996,695.710035515,696.426512565
DDR4-2600,72,40,118.97276993012962,0.05920800557377325,118.90540703057138,119.01656413157951,697.3702517525,0.65515506968074,696.90698716,697.833516345
DDR4-2600,72,45,118.59538835745964,0.10489416059765957,118.48757336609914,118.69709470935987,685.750891465,1.990046033272014,684.34371642,687.15806651
DDR4-2600,72,50,118.50506110205994,0.0734644766916228,118.45372258973545,118.58921366524056,685.119405045,0.11064492249496229,685.04116727,685.19764282
DDR4-2600,72,55,118.57480741694455,0.0693527954959219,118.49486037537142,118.61880127986538,683.9561877275,0.06388300706756711,683.91101562,684.001359835
DDR4-2600,72,60,118.58763745440781,0.09574412366282496,118.51581503780038,118.6963366601456,686.3586676575001,0.24250691276399122,686.187189375,686.53014594
DDR4-2600,72,65,118.36029137900606,0.06767495752748239,118.28253008918254,118.40586427541368,681.5131005574999,0.293810543227146,681.30534513,681.720855985
DDR4-2600,72,70,118.28520207403795,0.05037892568206129,118.22704973388518,118.31560683507708,673.9130648299999,0.8113274264423287,673.339369705,674.486759955
DDR4-2600,72,80,119.09954363542055,0.03203001778581317,119.06422228424383,119.12670292420493,685.43160293,0.7324426999991401,684.91368773,685.94951813
DDR4-2600,72,90,117.65823722671512,0.1344179449652623,117.57143663525095,117.8130710314101,662.1602765074999,1.569948297818796,661.05015542,663.270397595
DDR4-2600,72,100,118.39822356821173,0.060061467939336935,118.33210084631922,118.44940174919275,655.5069113025,0.2314229856845671,655.34327054,655.670552065
DDR4-2600,72,120,116.5952105675185,0.061929213096861904,116.5368989066712,116.66021385380333,644.365057225,0.5809403840119872,643.95427034,644.77584411
DDR4-2600,72,140,116.42015977869237,0.05172374761345656,116.36344385834236,116.46472959722227,620.2394675324999,0.3319914739129295,620.00471411,620.474220955
DDR4-2600,72,160,115.60831984656699,0.01129610316032286,115.59772923683855,115.62020917795478,607.3880125400001,0.09136185894237796,607.32340995,607.45261513
DDR4-2600,72,180,112.99436818843314,0.04759236122814185,112.94468440012719,113.03954905335523,599.1970007375,0.16292567199917704,599.08179489,599.312206585
DDR4-2600,72,200,113.57354599708079,0.04514571501134532,113.53197748686817,113.62157322931724,593.0317142025,1.5529436595946324,591.93361721,594.129811195
DDR4-2600,72,220,112.47455418744123,0.01284429174108447,112.46306164312516,112.4884193818915,583.865934905,0.05114296873136727,583.829771365,583.902098445
DDR4-2600,72,260,99.25168907210656,0.053074040739791245,99.21141084835547,99.31182946294967,468.455913985,0.17542629105020544,468.331868865,468.579959105
DDR4-2600,72,300,102.17299619908243,0.021185452341076414,102.15093723264053,102.19318400586897,502.681408605,0.05113623707485631,502.645249825,502.717567385
DDR4-2600,72,340,101.25563305582709,0.034645826355939095,101.23518427969769,101.29563527037381,479.28167855749996,0.22843544539191343,479.120150305,479.44320681
DDR4-2600,72,380,101.44269802174635,0.020793906114366816,101.41886426836736,101.4571349542675,485.36854774,0.0526846877885898,485.33129404,485.40580144
DDR4-2600,72,450,94.21634734936133,0.04665922435470732,94.16577763248836,94.25772913355785,439.7447071125,0.4889425779793007,439.3989725,440.090441725
DDR4-2600,72,550,89.5962215749693,0.025014506847872802,89.5675986109819,89.61389013936797,404.61709387999997,0.13233118743817782,404.5235216,404.71066616
DDR4-2600,72,600,88.55014587533633,0.014574378750460259,88.53953556441431,88.5667637887531,410.987303275,1.3659553630347312,410.021426975,411.953179575
DDR4-2600,72,700,86.56699111786897,0.07175015061100416,86.48427541433081,86.61243166529688,436.30639941000004,0.4348225871685932,435.99893341,436.61386541
DDR4-2600,72,800,84.36604820450981,0.0671193359638274,84.3091593248685,84.4400749521932,401.725305705,0.014053881626366376,401.71536811,401.7352433
DDR4-2600,72,900,75.04946415160425,0.12378234197845701,74.90918070632607,75.14332262826518,400.40020261,0.6431773773076255,399.945407525,400.854997695
DDR4-2600,72,1000,74.91159068233078,0.01861163140188383,74.89224920986861,74.92937458105783,385.3586863075,0.059621521984631914,385.316527525,385.40084509
DDR4-2600,72,1500,57.603300423041695,0.06885468917775561,57.52381833362463,57.64474919085099,337.62022654,0.0889114440318337,337.557356655,337.683096425
DDR4-2600,72,2000,45.51971343938097,0.038076050026525796,45.477328938022794,45.55102750408161,307.00868866250005,0.24780068182345016,306.83346712,307.183910205
DDR4-2600,72,3000,30.7064356382148,0.026137937139350483,30.676278901314028,30.722572388696403,281.071926475,0.06088699917114368,281.028872865,281.114980085
DDR4-2600,72,5000,18.956775444259524,0.0244119549248225,18.933909158213748,18.982484205136156,274.9309973325,0.11715095188454883,274.8481591,275.013835565
DDR4-2600,72,40000,2.726704850327492,0.04005128458870607,2.681216026602071,2.7566728751548943,258.348790485,0.2688596334502316,258.158678015,258.538902955
DDR4-2600,72,100000,1.209095713450749,0.018504539221070867,1.1977029228737057,1.2304468592621909,261.4012489725,0.48495832825216845,261.05833165,261.744166295
DDR4-2600,72,500000,0.2889644598034528,0.0010765415675874086,0.28809178298818394,0.29016745858492476,261.67112994499996,0.047977499159377955,261.63720473,261.70505516
DDR4-2600,72,1000000,0.593655866107618,0.7293047218805662,0.17246875236911707,1.4357844091595529,261.7378554075,0.08782444766798247,261.675754145,261.79995667
DDR4-2600,76,0,122.9826391514227,0.10220795352682203,122.86477460995057,123.04680861241827,1231.3277414675,1.0539807668785648,1230.58246452,1232.073018415
DDR4-2600,76,5,128.0344871609541,0.15161864477125844,127.8753412816182,128.17724756187883,1076.880702785,2.8185740513697635,1074.88766996,1078.87373561
DDR4-2600,76,10,123.84742448274214,0.03938185511724493,123.80280406108058,123.87733034960344,892.521469495,1.4731442728523538,891.47979919,893.5631398
DDR4-2600,76,15,123.02630269879963,0.023405470985972628,123.00550875845798,123.0516504250007,868.9047911825,0.5132168113152963,868.541892095,869.26769027
DDR4-2600,76,20,118.25692523001292,0.013248939913720848,118.24794217675957,118.27214116685755,702.30345568,0.8206441805384329,701.723172615,702.883738745
DDR4-2600,76,25,118.89746648270403,0.18725740499774784,118.71494276683629,119.08912333845086,687.140843085,0.4905316696552466,686.793984815,687.487701355
DDR4-2600,76,30,118.71889646063839,0.13767972476948317,118.56026703658854,118.80733454823424,685.0314795275,0.6656611703116981,684.560786,685.502173055
DDR4-2600,76,35,118.43528635292758,0.04425082728782127,118.38586478455628,118.47123400279932,686.2623752725,0.10935410260140603,686.185050245,686.3397003
DDR4-2600,76,40,119.00217914377974,0.3190003492126342,118.65245889851833,119.27720430691113,692.7068518574999,1.94274397311651,691.33312442,694.080579295
DDR4-2600,76,45,118.38489647568319,0.04606612921253378,118.33176506040643,118.41367075608302,679.2713337525,1.7949363749138545,678.00212207,680.540545435
DDR4-2600,76,50,118.23831355234933,0.1575855312193085,118.14319056670978,118.42021384392781,669.99355193,1.9824577027075496,668.591742645,671.395361215
DDR4-2600,76,55,116.24216320125834,0.11667358512827442,116.12429995509278,116.35760957347064,663.0917944275,0.4402114231992993,662.780517945,663.40307091
DDR4-2600,76,60,118.0224490931203,0.15405037838665003,117.84494583528092,118.12124881506202,671.7733736350001,1.7920116504521575,670.506230045,673.040517225
DDR4-2600,76,65,117.84772567600844,0.1284720345196946,117.6994752666565,117.92647967630195,664.4180568775,0.01388429974253222,664.408239195,664.42787456
DDR4-2600,76,70,118.66160727705729,0.3108253385176887,118.30316221779273,118.85664896220614,670.42569402,2.6394831299285926,668.5592976,672.29209044
DDR4-2600,76,80,117.45364310375395,0.08386424730490082,117.35906265091549,117.518936536323,657.7934638224999,3.181392729292123,655.54387945,660.043048195
DDR4-2600,76,90,117.47949575610733,0.36396469086741223,117.20817787728198,117.8931119812142,646.0787294224999,1.3999121120559508,645.088842075,647.06861677
DDR4-2600,76,100,116.23140437368686,0.05302667222703731,116.19278130815303,116.29186225591579,644.359094935,0.10604220889268834,644.28411177,644.4340781
DDR4-2600,76,120,116.31993521625084,0.05690707010701261,116.25780973756065,116.36953800147776,624.27046478,0.9119262141963451,623.62563557,624.91529399
DDR4-2600,76,140,114.18767369489478,0.02731181952406948,114.15978770974729,114.21437264137174,597.25240694,0.34535443089686874,597.00820448,597.4966094
DDR4-2600,76,160,113.39804038504263,0.04231580561659695,113.35600382756475,113.4406300170432,592.3416423,1.0667577939702884,591.58733063,593.09595397
DDR4-2600,76,180,112.34612895511437,0.02192394267155388,112.32156241373171,112.36370590558786,576.28453255,0.11101973858644318,576.20602974,576.36303536
DDR4-2600,76,200,111.24857969602674,0.03448490887868154,111.21054342371015,111.27780275411344,570.13107962,0.6159928480237131,569.6955069,570.56665234
DDR4-2600,76,220,109.62940086602919,0.050222520236928,109.57293029447955,109.66906451347974,558.8076627175001,0.517414366874035,558.44179551,559.173529925
DDR4-2600,76,260,101.12710688721639,0.03080873152044053,101.09306343038729,101.15307066367615,473.1551602325,0.06591927660737205,473.108548265,473.2017722
DDR4-2600,76,300,98.75748869361199,0.013787164087971168,98.7422965494554,98.76920604710905,466.5758408,0.23445637124539148,466.41005511,466.74162649
DDR4-2600,76,340,102.26931137191825,0.012150881615244528,102.25690986535541,102.2811950734008,472.91420152,0.18511843399429556,472.78330302,473.04510002
DDR4-2600,76,380,101.88665950459745,0.013367360294883052,101.8712566134973,101.89522670448385,482.949712665,0.024639644907342675,482.932289805,482.967135525
DDR4-2600,76,450,94.26828252951786,0.023296218890078577,94.24264429676064,94.28815321170767,437.9931455625,0.18708883300203846,437.86085378,438.125437345
DDR4-2600,76,550,89.35767941424179,0.005449649345178908,89.35180884617934,89.36257709501004,413.711479955,0.21478852139580099,413.559601535,413.863358375
DDR4-2600,76,600,89.00705177079294,0.017440185857979348,88.99292606965258,89.0265447665043,428.538784125,0.23882854682375743,428.36990684,428.70766141
DDR4-2600,76,700,86.35236292336056,0.05172916942514137,86.2926315503281,86.38239971264362,395.34107263500005,0.2884057831517163,395.13713895,395.54500632
DDR4-2600,76,800,84.87924646608013,0.020199190080777397,84.86185188344295,84.90140030417263,399.0127819525,0.23085917409260873,398.849539865,399.17602404
DDR4-2600,76,900,87.93758818580424,0.038279470694909404,87.89768507530385,87.97400559074335,392.18895878750004,0.01160891497349189,392.180750045,392.19716753
DDR4-2600,76,1000,83.88130992868649,0.02093944813533415,83.86650934502092,83.9052682255495,392.51292027249997,0.21915461939136463,392.357954555,392.66788599
DDR4-2600,76,1500,63.23219972229191,0.05890068075228356,63.17759499044237,63.294616652685185,337.9838679975,0.028838024245451555,337.963476435,338.00425956
DDR4-2600,76,2000,51.474437551429844,0.016038494127993356,51.45670909647482,51.48793963483165,306.66162615999997,0.03214416917608005,306.6388968,306.68435552
DDR4-2600,76,3000,34.22114031130877,0.062121267318420235,34.16060444339733,34.28473403670901,286.7536938725,0.09961476735074372,286.683255595,286.82413215
DDR4-2600,76,5000,19.969754942335697,0.05948867112362226,19.902094598781,20.013854506724094,275.61325231,0.0553905874502965,275.57408525,275.65241937
DDR4-2600,76,40000,2.87893392834439,0.031229920727420233,2.8430621411297543,2.9000665562481176,263.4553531025,0.04349543565175134,263.424597185,263.48610902
DDR4-2600,76,100000,1.237489606668017,0.020198087134971343,1.2152463886198992,1.2546851075300833,262.12973558249996,0.005803066254165712,262.125632195,262.13383897
DDR4-2600,76,500000,0.28706341415458025,0.011152610960021351,0.27436460212787883,0.29526642774734646,260.7546585075,0.2544793548692305,260.57471443,260.934602585
DDR4-2600,76,1000000,0.16297075260806923,0.00964910893057027,0.15183394872608616,0.16882898661198004,261.60865212,0.03471007583723029,261.58410839,261.63319585
DDR4-2600,80,0,126.46749964374182,0.13188470847433764,126.36049619084957,126.61484311000139,1190.50114617,0.34139575015080886,1190.25974292,1190.74254942
DDR4-2600,80,5,129.41855946450633,0.12441720210126558,129.31394607279105,129.55614024132691,1028.8452571,0.4297811915903629,1028.541355905,1029.149158295
DDR4-2600,80,10,125.33584159994923,0.13799555656724816,125.19864777906197,125.47462515630981,853.3810902499999,0.13124731295081032,853.288284385,853.473896115
DDR4-2600,80,15,124.30646583641929,0.1113133845872126,124.24127432198088,124.43499500503505,847.52546853,0.11458597506880987,847.44444401,847.60649305
DDR4-2600,80,20,113.59259869038856,0.012676956128240836,113.57991062359507,113.60526450656079,647.4201655125,1.161922844413006,646.59856199,648.241769035
DDR4-2600,80,25,117.61581807961386,0.06086708368908455,117.55065445829749,117.6712051247483,641.828366855,0.47314626857147735,641.49380192,642.16293179
DDR4-2600,80,30,118.46740004297716,0.05767956361566828,118.4047871402703,118.51836992154608,650.940706635,0.2608272327561245,650.75627393,651.12513934
DDR4-2600,80,35,117.06099779352517,0.015776148874039088,117.04550925167092,117.07704662203942,638.11338253,0.004912688001890817,638.109908735,638.116856325
DDR4-2600,80,40,116.68389540410618,0.04598039487367574,116.63797948619732,116.72994000583688,641.06966069,0.1375151074592196,640.972422825,641.166898555
DDR4-2600,80,45,117.64612921868837,0.07479490323943697,117.58132154825746,117.72797243032167,630.88482739,0.1253982387939058,630.796157445,630.973497335
DDR4-2600,80,50,116.48338282626884,0.007877832645604821,116.47666435226398,116.49205307329542,625.2580560975,0.1111291598252399,625.179475915,625.33663628
DDR4-2600,80,55,116.20882535943029,0.022401514900986977,116.19053941743168,116.2338127652184,621.809223705,0.44896278531978157,621.491759075,622.126688335
DDR4-2600,80,60,116.13094063575812,0.018830086487563086,116.11568437637331,116.15198543677081,624.24282178,0.23819784293021043,624.07439047,624.41125309
DDR4-2600,80,65,115.77333595842157,0.013928774705768199,115.75992208545121,115.7877280607316,618.1121028075,0.1271764532495302,618.022175475,618.20203014
DDR4-2600,80,70,115.47106485248885,0.04370002488211255,115.42060533819046,115.4965596327966,613.953563775,2.4616472593844136,612.212916305,615.694211245
DDR4-2600,80,80,117.42810568771434,0.0444869925287905,117.38107495662089,117.4695144949051,618.0032938375,2.3134612918786965,616.36742967,619.639158005
DDR4-2600,80,90,114.35276565099389,0.004558441520405147,114.34861223585987,114.35764258107676,597.6758031325,0.19647175815070458,597.53687662,597.814729645
DDR4-2600,80,100,111.87647966754473,0.056912931483550144,111.81184895184523,111.91910204781514,597.0679416324999,0.8330079885694323,596.478916035,597.65696723
DDR4-2600,80,120,114.22040169946989,0.05093842659462089,114.16454549050039,114.26429182900169,579.84721898,0.40146553187297057,579.56333998,580.13109798
DDR4-2600,80,140,111.2800130369639,0.02989982594947263,111.25396926923231,111.3126637571061,566.081315055,0.7476464716019814,565.552649165,566.609980945
DDR4-2600,80,160,108.55794921560994,0.029464809942790236,108.53785954165514,108.59177385021593,545.2214863075001,0.09355590168288949,545.155332295,545.28764032
DDR4-2600,80,180,106.7739598696799,0.007852450620576644,106.76811310813324,106.78288512643587,529.571978595,0.02288822626310481,529.555794175,529.588163015
DDR4-2600,80,200,105.29013247626115,0.006243221009447811,105.28323230935109,105.29539048146029,525.0001816975,0.21161607621536818,524.850546535,525.14981686
DDR4-2600,80,220,0.013461824008018666,0.0003407015521798995,0.013170173903613115,0.013836303187907704,384.0128563925,183.92175351404228,253.960537275,514.06517551
DDR4-2600,80,260,101.74341560724287,0.050788202107298785,101.6863677778862,101.78371238680457,455.4563841575,0.050957370879056045,455.420351855,455.49241646
DDR4-2600,80,300,102.41894906749631,0.008271054620388702,102.41185657016351,102.42803451337184,489.07223377,0.11475548977742643,488.991089385,489.153378155
DDR4-2600,80,340,102.37009914238838,0.016842253375918874,102.35327368666805,102.38695814331014,463.1840607575,0.2227619104934374,463.0265443,463.341577215
DDR4-2600,80,380,97.94944062331956,0.09299463137734038,97.84767312223067,98.02999815448932,466.10766964,0.1804213923474646,465.98009245,466.23524683
DDR4-2600,80,450,92.94356095131839,0.04914467537555604,92.89577989003882,92.99396424784591,429.047221835,0.44541639025367863,428.732264885,429.362178785
DDR4-2600,80,550,89.30661277670542,0.10717143566377223,89.2125257351119,89.42327266106254,423.5459181975,0.08459504857189706,423.486100465,423.60573593
DDR4-2600,80,600,86.99134594183909,0.08404450303302934,86.9276327473176,87.08659772916162,408.8698124025,0.36016966500112774,408.61513399,409.124490815
DDR4-2600,80,700,85.97544680894242,0.12656009387242043,85.83722183709212,86.08564274930768,421.1243221575,0.5577103882927485,420.72996136,421.518682955
DDR4-2600,80,800,87.99225788467255,0.12036136278061901,87.8595295226941,88.09431862145216,397.6657132225,0.28295043665716524,397.46563705,397.865789395
DDR4-2600,80,900,81.80401928249366,0.14079369154881677,81.64175304632904,81.89381929336814,394.52891295999996,0.37125798674914606,394.26639392,394.791432
DDR4-2600,80,1000,77.87869248615938,0.08313762694298654,77.78416804655328,77.94047065414274,391.6358680575,0.11708676780199044,391.55307521,391.718660905
DDR4-2600,80,1500,61.869531352333375,0.02178905873098333,61.85597442274435,61.894665206676216,332.87497692249997,0.40083719325161393,332.591542225,333.15841162
DDR4-2600,80,2000,49.510255678436714,0.04353260080790421,49.462195264521576,49.54704264022574,304.7905857275,0.2453710204968974,304.617082215,304.96408924
DDR4-2600,80,3000,31.124376587466276,0.044339036853362414,31.08057771960627,31.169236739366767,287.184594355,0.08884346278590288,287.12177254,287.24741617
DDR4-2600,80,5000,19.000791565192554,0.02504256761000537,18.971906476012492,19.016404113969156,270.5647479575,0.08846024980136635,270.502197115,270.6272988
DDR4-2600,80,40000,2.7761860764857746,0.03221948796898424,2.739647189735721,2.800519983669217,254.0860516125,0.004976331147734419,254.082532815,254.08957041
DDR4-2600,80,100000,1.1855693646419896,0.014016667394971032,1.1762495804182471,1.2016888894433673,259.48278854750004,0.4912886663553685,259.135395,259.830182095
DDR4-2600,80,500000,0.2915364148511119,0.010489394662022953,0.2794485412701545,0.2982435896032374,259.21140691749997,0.04085046031030818,259.18252128,259.240292555
DDR4-2600,80,1000000,0.16005661643579863,0.010098724556956488,0.1484397112423037,0.1667424930869742,261.61487615,0.09305504734315527,261.549076295,261.680676005
DDR4-2600,84,0,127.94819852804176,0.13612248220952186,127.82717818460932,128.09557001174153,1135.190786505,0.6795101712838074,1134.710300255,1135.671272755
DDR4-2600,84,5,131.05428676257966,0.09339356204777957,130.97981489956848,131.15907129619296,974.025005835,0.6719090420865796,973.549894395,974.500117275
DDR4-2600,84,10,127.58460683741119,0.11244708093078273,127.4648886682763,127.68799770340435,823.351077295,0.8996213753353559,822.71494892,823.98720567
DDR4-2600,84,15,122.77201903175734,0.2805199072807013,122.44842308651364,122.94629364443777,780.6577339275,0.3527140654506043,780.40832742,780.907140435
DDR4-2600,84,20,116.39611547573175,0.16285713890362438,116.20865000693908,116.50269232160507,603.4678095300001,0.10329956089159265,603.39476571,603.54085335
DDR4-2600,84,25,114.1816916840627,0.1414328009631278,114.02978262456004,114.30956890075372,606.47861577,0.33815019366493876,606.239507475,606.717724065
DDR4-2600,84,30,113.3326642038329,0.17225479603216434,113.17414315092184,113.51596809429621,601.5535372100001,0.09656154037371588,601.48525789,601.62181653
DDR4-2600,84,35,115.59640722642297,0.10334802261587221,115.50683273957023,115.70948152760857,605.0819881150001,0.054717704637273816,605.043296855,605.120679375
DDR4-2600,84,40,113.8694859893543,0.20030499982281746,113.63836644180164,113.99278585410606,593.3048775025,0.24516996882584316,593.131516155,593.47823885
DDR4-2600,84,45,112.85782341395418,0.06299354800444515,112.8052858691882,112.92765870883622,590.6490740875,0.13541498971244184,590.55332123,590.744826945
DDR4-2600,84,50,113.21168226099392,0.2163621797190238,113.04709977252138,113.45675263834899,590.6835921375,0.0857620151772191,590.622949235,590.74423504
DDR4-2600,84,55,113.34335345553315,0.32560515669457013,112.97751075836813,113.60136181207547,586.7070976274999,0.4145815318134603,586.413944215,587.00025104
DDR4-2600,84,60,112.40262531536882,0.16827795233813092,112.22234911611615,112.55555543861576,582.51908799,0.021694424955492442,582.503747715,582.534428265
DDR4-2600,84,65,111.86225712893345,0.0246847906887792,111.83801495669348,111.88736192427557,583.8693772825,0.41327550558852977,583.57714737,584.161607195
DDR4-2600,84,70,111.53883371761624,0.1704041185911058,111.34790811263505,111.67550481605241,573.80846079,0.058926036503465555,573.76679379,573.85012779
DDR4-2600,84,80,112.98290354274287,0.06616086983932241,112.9143250102808,113.04634755750494,563.7680699975,0.36059846162431936,563.51308838,564.023051615
DDR4-2600,84,90,110.6055750809857,0.13867845109923538,110.51133937582605,110.76481535194866,562.499775855,0.785421876548894,561.94439872,563.05515299
DDR4-2600,84,100,111.00427598608404,0.1333592047770245,110.85318523178991,111.10557724554725,564.774655325,0.2438608985062165,564.60221963,564.94709102
DDR4-2600,84,120,111.07202409152497,0.15453326481617977,110.93801427856567,111.24106603764078,556.2575542075,0.38600061512911454,555.984610555,556.53049786
DDR4-2600,84,140,106.69388676326294,0.01775052735959658,106.67983390439262,106.71383484467151,519.95931307,0.3674447295838902,519.69949041,520.21913573
DDR4-2600,84,160,105.60255882840414,0.04871238605909349,105.56869742689159,105.65838619574349,511.02829235499996,0.128439724262883,510.937471755,511.119112955
DDR4-2600,84,180,106.74415275873753,0.045362663687804776,106.69992012786219,106.79056674960387,502.29508336,0.317316268164594,502.070706875,502.519459845
DDR4-2600,84,200,106.4250069965331,0.027357319676914533,106.39532086021349,106.4492027607061,500.80051653,0.40274526786764114,500.51573262,501.08530044
DDR4-2600,84,220,100.90489783133147,0.045687104603044,100.85848557202772,100.94982349520373,486.2962230575,0.33097703731151223,486.06218695,486.530259165
DDR4-2600,84,260,100.52002618236831,0.013660423239800214,100.50565983104082,100.53284967054483,445.847756655,0.041086446591946234,445.81870415,445.87680916
DDR4-2600,84,300,102.17169251196248,0.04526743889937678,102.13574016754264,102.22252766654475,457.2236201275,0.6188694538690035,456.78601334,457.661226915
DDR4-2600,84,340,97.4015455126285,0.04337744891761016,97.36518938247833,97.44956108639613,439.11575359,0.04253836308788334,439.085674425,439.145832755
DDR4-2600,84,380,94.53677679867711,0.044194846450846814,94.48595492223878,94.56619237286968,438.114563805,0.2535183154363083,437.935299285,438.293828325
DDR4-2600,84,450,90.13497514904223,0.01636028966584891,90.11611082049066,90.14528018740656,399.0539834975,0.18913758297660435,398.92024303,399.187723965
DDR4-2600,84,550,88.1242836536266,0.03920244272910009,88.08286048219107,88.16080416616103,384.58333196,1.1634687955042748,383.760635285,385.406028635
DDR4-2600,84,600,86.31542999674816,0.019391278900719955,86.3026865734585,86.33774616101925,414.3366840275,0.46297545322739037,414.009310945,414.66405711
DDR4-2600,84,700,86.75271647573766,0.01668641621647088,86.7338421604005,86.76550872678264,404.73080118999997,0.07863647539440831,404.675196805,404.786405575
